Time	Voltage
317.2500	0.00033554
317.5000	0.00033666
317.7500	0.00033761
318.0000	0.00033570
318.2500	0.00033640
318.5000	0.00033620
318.7500	0.00033566
319.0000	0.00033668
319.2500	0.00033411
319.5000	0.00033665
319.7500	0.00033686
320.0000	0.00033464
320.2500	0.00033599
320.5000	0.00033753
320.7500	0.00033370
321.0000	0.00033655
321.2500	0.00033560
321.5000	0.00033619
321.7500	0.00033588
322.0000	0.00033353
322.2500	0.00033554
322.5000	0.00033592
322.7500	0.00033442
323.0000	0.00033674
323.2500	0.00033466
323.5000	0.00033497
323.7500	0.00033547
324.0000	0.00033467
324.2500	0.00033580
324.5000	0.00033523
324.7500	0.00033461
325.0000	0.00033402
325.2500	0.00033484
325.5000	0.00033437
325.7500	0.00033491
326.0000	0.00033416
326.2500	0.00033548
326.5000	0.00033538
326.7500	0.00033544
327.0000	0.00033496
327.2500	0.00033384
327.5000	0.00033564
327.7500	0.00033452
328.0000	0.00033483
328.2500	0.00033494
328.5000	0.00033518
328.7500	0.00033426
329.0000	0.00033534
329.2500	0.00033428
329.5000	0.00033492
329.7500	0.00033446
330.0000	0.00033453
330.2500	0.00033503
330.5000	0.00033505
330.7500	0.00033375
331.0000	0.00033531
331.2500	0.00033495
331.5000	0.00033433
331.7500	0.00033525
332.0000	0.00033494
332.2500	0.00033426
332.5000	0.00033534
332.7500	0.00033465
333.0000	0.00033396
333.2500	0.00033371
333.5000	0.00033475
333.7500	0.00033490
334.0000	0.00033402
334.2500	0.00033398
334.5000	0.00033489
334.7500	0.00033457
335.0000	0.00033308
335.2500	0.00033489
335.5000	0.00033432
335.7500	0.00033450
336.0000	0.00033390
336.2500	0.00033434
336.5000	0.00033278
336.7500	0.00033461
337.0000	0.00033472
337.2500	0.00033374
337.5000	0.00033388
337.7500	0.00033422
338.0000	0.00033358
338.2500	0.00033376
338.5000	0.00033300
338.7500	0.00033467
339.0000	0.00033325
339.2500	0.00033291
339.5000	0.00033432
339.7500	0.00033394
340.0000	0.00033707
340.2500	0.00033415
340.5000	0.00033052
340.7500	0.00032552
341.0000	0.00033384
341.2500	0.00033223
341.5000	0.00033342
341.7500	0.00033310
342.0000	0.00033346
342.2500	0.00033320
342.5000	0.00033329
342.7500	0.00033328
343.0000	0.00033324
343.2500	0.00033316
343.5000	0.00033320
343.7500	0.00033326
344.0000	0.00033306
344.2500	0.00033326
344.5000	0.00033314
344.7500	0.00033320
345.0000	0.00033321
345.2500	0.00033307
345.5000	0.00033330
345.7500	0.00033321
346.0000	0.00033323
346.2500	0.00033319
346.5000	0.00033307
346.7500	0.00033310
347.0000	0.00033325
347.2500	0.00033312
347.5000	0.00033307
347.7500	0.00033322
348.0000	0.00033307
348.2500	0.00033310
348.5000	0.00033302
348.7500	0.00033297
349.0000	0.00033312
349.2500	0.00033309
349.5000	0.00033310
349.7500	0.00033282
350.0000	0.00033339
350.2500	0.00033260
350.5000	0.00033334
350.7500	0.00033294
351.0000	0.00033315
351.2500	0.00033301
351.5000	0.00033306
351.7500	0.00033292
352.0000	0.00033304
352.2500	0.00033298
352.5000	0.00033285
352.7500	0.00033300
353.0000	0.00033291
353.2500	0.00033299
353.5000	0.00033287
353.7500	0.00033285
354.0000	0.00033301
354.2500	0.00033288
354.5000	0.00033295
354.7500	0.00033294
355.0000	0.00033286
355.2500	0.00033289
355.5000	0.00033294
355.7500	0.00033299
356.0000	0.00033281
356.2500	0.00033288
356.5000	0.00033284
356.7500	0.00033281
357.0000	0.00033301
357.2500	0.00033293
357.5000	0.00033295
357.7500	0.00033288
358.0000	0.00033296
358.2500	0.00033298
358.5000	0.00033284
358.7500	0.00033284
359.0000	0.00033285
359.2500	0.00033293
359.5000	0.00033294
359.7500	0.00033281
360.0000	0.00033279
360.2500	0.00033284
360.5000	0.00033284
360.7500	0.00033281
361.0000	0.00033285
361.2500	0.00033288
361.5000	0.00033281
361.7500	0.00033275
362.0000	0.00033282
362.2500	0.00033277
362.5000	0.00033275
362.7500	0.00033275
363.0000	0.00033275
363.2500	0.00033257
363.5000	0.00033265
363.7500	0.00033259
364.0000	0.00033258
364.2500	0.00033272
364.5000	0.00033266
364.7500	0.00033270
365.0000	0.00033274
365.2500	0.00033275
365.5000	0.00033271
365.7500	0.00033265
366.0000	0.00033272
366.2500	0.00033264
366.5000	0.00033266
366.7500	0.00033265
367.0000	0.00033265
367.2500	0.00033266
367.5000	0.00033269
367.7500	0.00033267
368.0000	0.00033262
368.2500	0.00033259
368.5000	0.00033261
368.7500	0.00033264
369.0000	0.00033265
369.2500	0.00033262
369.5000	0.00033262
369.7500	0.00033260
370.0000	0.00033260
370.2500	0.00033258
370.5000	0.00033256
370.7500	0.00033264
371.0000	0.00033268
371.2500	0.00033259
371.5000	0.00033253
371.7500	0.00033253
372.0000	0.00033252
372.2500	0.00033261
372.5000	0.00033260
372.7500	0.00033259
373.0000	0.00033257
373.2500	0.00033249
373.5000	0.00033256
373.7500	0.00033263
374.0000	0.00033256
374.2500	0.00033254
374.5000	0.00033258
374.7500	0.00033244
375.0000	0.00033255
375.2500	0.00033251
375.5000	0.00033252
375.7500	0.00033255
376.0000	0.00033247
376.2500	0.00033254
376.5000	0.00033248
376.7500	0.00033246
377.0000	0.00033247
377.2500	0.00033243
377.5000	0.00033255
377.7500	0.00033247
378.0000	0.00033250
378.2500	0.00033237
378.5000	0.00033244
378.7500	0.00033250
379.0000	0.00033236
379.2500	0.00033249
379.5000	0.00033240
379.7500	0.00033246
380.0000	0.00033243
380.2500	0.00033244
380.5000	0.00033240
380.7500	0.00033240
381.0000	0.00033243
381.2500	0.00033232
381.5000	0.00033246
381.7500	0.00033255
382.0000	0.00033225
382.2500	0.00033205
382.5000	0.00033253
382.7500	0.00033244
383.0000	0.00033232
383.2500	0.00033240
383.5000	0.00033228
383.7500	0.00033224
384.0000	0.00033238
384.2500	0.00033222
384.5000	0.00033249
384.7500	0.00033114
385.0000	0.00033218
385.2500	0.00032621
385.5000	0.00032613
385.7500	0.00032651
386.0000	0.00032652
386.2500	0.00032650
386.5000	0.00032645
386.7500	0.00032650
387.0000	0.00032637
387.2500	0.00032633
387.5000	0.00032635
387.7500	0.00032641
388.0000	0.00032643
388.2500	0.00032639
388.5000	0.00032641
388.7500	0.00032628
389.0000	0.00032630
389.2500	0.00032638
389.5000	0.00032636
389.7500	0.00032631
390.0000	0.00032639
390.2500	0.00032641
390.5000	0.00032635
390.7500	0.00032637
391.0000	0.00032629
391.2500	0.00032631
391.5000	0.00032634
391.7500	0.00032631
392.0000	0.00032633
392.2500	0.00032632
392.5000	0.00032619
392.7500	0.00032624
393.0000	0.00032617
393.2500	0.00032623
393.5000	0.00032627
393.7500	0.00032628
394.0000	0.00032627
394.2500	0.00032638
394.5000	0.00032629
394.7500	0.00032624
395.0000	0.00032624
395.2500	0.00032622
395.5000	0.00032630
395.7500	0.00032630
396.0000	0.00032616
396.2500	0.00032633
396.5000	0.00032618
396.7500	0.00032616
397.0000	0.00032625
397.2500	0.00032627
397.5000	0.00032627
397.7500	0.00032618
398.0000	0.00032621
398.2500	0.00032614
398.5000	0.00032629
398.7500	0.00032617
399.0000	0.00032607
399.2500	0.00032619
399.5000	0.00032615
399.7500	0.00032620
400.0000	0.00032599
400.2500	0.00032616
400.5000	0.00032609
400.7500	0.00032622
401.0000	0.00032610
401.2500	0.00032622
401.5000	0.00032615
401.7500	0.00032620
402.0000	0.00032610
402.2500	0.00032605
402.5000	0.00032610
402.7500	0.00032609
403.0000	0.00032606
403.2500	0.00032614
403.5000	0.00032607
403.7500	0.00032618
404.0000	0.00032607
404.2500	0.00032612
404.5000	0.00032606
404.7500	0.00032622
405.0000	0.00032603
405.2500	0.00032613
405.5000	0.00032603
405.7500	0.00032602
406.0000	0.00032602
406.2500	0.00032603
406.5000	0.00032594
406.7500	0.00032606
407.0000	0.00032606
407.2500	0.00032604
407.5000	0.00032599
407.7500	0.00032601
408.0000	0.00032607
408.2500	0.00032603
408.5000	0.00032596
408.7500	0.00032600
409.0000	0.00032598
409.2500	0.00032599
409.5000	0.00032599
409.7500	0.00032604
410.0000	0.00032602
410.2500	0.00032610
410.5000	0.00032590
410.7500	0.00032602
411.0000	0.00032593
411.2500	0.00032596
411.5000	0.00032588
411.7500	0.00032594
412.0000	0.00032591
412.2500	0.00032591
412.5000	0.00032584
412.7500	0.00032605
413.0000	0.00032586
413.2500	0.00032596
413.5000	0.00032599
413.7500	0.00032586
414.0000	0.00032592
414.2500	0.00032585
414.5000	0.00032591
414.7500	0.00032584
415.0000	0.00032580
415.2500	0.00032587
415.5000	0.00032584
415.7500	0.00032577
416.0000	0.00032588
416.2500	0.00032581
416.5000	0.00032586
416.7500	0.00032582
417.0000	0.00032579
417.2500	0.00032584
417.5000	0.00032573
417.7500	0.00032585
418.0000	0.00032584
418.2500	0.00032572
418.5000	0.00032581
418.7500	0.00032580
419.0000	0.00032581
419.2500	0.00032581
419.5000	0.00032583
419.7500	0.00032577
420.0000	0.00032577
420.2500	0.00032581
420.5000	0.00032575
420.7500	0.00032569
421.0000	0.00032572
421.2500	0.00032580
421.5000	0.00032572
421.7500	0.00032573
422.0000	0.00032572
422.2500	0.00032577
422.5000	0.00032571
422.7500	0.00032568
423.0000	0.00032569
423.2500	0.00032565
423.5000	0.00032572
423.7500	0.00032569
424.0000	0.00032558
424.2500	0.00032569
424.5000	0.00032576
424.7500	0.00032557
425.0000	0.00032553
425.2500	0.00032577
425.5000	0.00032569
425.7500	0.00032567
426.0000	0.00032569
426.2500	0.00032572
426.5000	0.00032547
426.7500	0.00032568
427.0000	0.00032559
427.2500	0.00032568
427.5000	0.00032566
427.7500	0.00032560
428.0000	0.00032571
428.2500	0.00032568
428.5000	0.00032571
428.7500	0.00032560
429.0000	0.00032556
429.2500	0.00032564
429.5000	0.00032559
429.7500	0.00032561
430.0000	0.00032552
430.2500	0.00032549
430.5000	0.00032552
430.7500	0.00032555
431.0000	0.00032559
431.2500	0.00032544
431.5000	0.00032561
431.7500	0.00032556
432.0000	0.00032549
432.2500	0.00032565
432.5000	0.00032554
432.7500	0.00032550
433.0000	0.00032562
433.2500	0.00032546
433.5000	0.00032559
433.7500	0.00032550
434.0000	0.00032545
434.2500	0.00032545
434.5000	0.00032548
434.7500	0.00032552
435.0000	0.00032543
435.2500	0.00032545
435.5000	0.00032556
435.7500	0.00032556
436.0000	0.00032555
436.2500	0.00032545
436.5000	0.00032540
436.7500	0.00032550
437.0000	0.00032537
437.2500	0.00032533
437.5000	0.00032543
437.7500	0.00032543
438.0000	0.00032547
438.2500	0.00032528
438.5000	0.00032539
438.7500	0.00032561
439.0000	0.00032723
439.2500	0.00033012
439.5000	0.00034124
439.7500	0.00034374
440.0000	0.00034338
440.2500	0.00034587
440.5000	0.00034403
440.7500	0.00034083
441.0000	0.00034343
441.2500	0.00034022
441.5000	0.00034067
441.7500	0.00034696
442.0000	0.00034565
442.2500	0.00034569
442.5000	0.00033993
442.7500	0.00034156
443.0000	0.00034351
443.2500	0.00034370
443.5000	0.00033991
443.7500	0.00034310
444.0000	0.00034246
444.2500	0.00034454
444.5000	0.00034273
444.7500	0.00034441
445.0000	0.00034394
445.2500	0.00034131
445.5000	0.00034418
445.7500	0.00034050
446.0000	0.00034455
446.2500	0.00034615
446.5000	0.00034452
446.7500	0.00034339
447.0000	0.00034153
447.2500	0.00034148
447.5000	0.00034243
447.7500	0.00034315
448.0000	0.00034248
448.2500	0.00034347
448.5000	0.00034091
448.7500	0.00033851
449.0000	0.00034092
449.2500	0.00034187
449.5000	0.00034117
449.7500	0.00034290
450.0000	0.00033962
450.2500	0.00034178
450.5000	0.00033993
450.7500	0.00033867
451.0000	0.00034121
451.2500	0.00034164
451.5000	0.00034243
451.7500	0.00034070
452.0000	0.00033885
452.2500	0.00034428
452.5000	0.00033930
452.7500	0.00033855
453.0000	0.00034220
453.2500	0.00033952
453.5000	0.00034161
453.7500	0.00034117
454.0000	0.00034111
454.2500	0.00033988
454.5000	0.00034192
454.7500	0.00034105
455.0000	0.00034022
455.2500	0.00034264
455.5000	0.00033836
455.7500	0.00034135
456.0000	0.00034000
456.2500	0.00034223
456.5000	0.00034062
456.7500	0.00034031
457.0000	0.00033859
457.2500	0.00034056
457.5000	0.00033728
457.7500	0.00034003
458.0000	0.00034063
458.2500	0.00034073
458.5000	0.00034202
458.7500	0.00033873
459.0000	0.00034092
459.2500	0.00034014
459.5000	0.00033937
459.7500	0.00033787
460.0000	0.00034163
460.2500	0.00033938
460.5000	0.00033955
460.7500	0.00033966
461.0000	0.00034093
461.2500	0.00034136
461.5000	0.00034102
461.7500	0.00033991
462.0000	0.00033908
462.2500	0.00034034
462.5000	0.00034004
462.7500	0.00033930
463.0000	0.00033960
463.2500	0.00033971
463.5000	0.00034070
463.7500	0.00033905
464.0000	0.00033791
464.2500	0.00033928
464.5000	0.00033942
464.7500	0.00033965
465.0000	0.00034013
465.2500	0.00033816
465.5000	0.00034060
465.7500	0.00033951
466.0000	0.00033763
466.2500	0.00033987
466.5000	0.00033822
466.7500	0.00033913
467.0000	0.00033827
467.2500	0.00033953
467.5000	0.00033889
467.7500	0.00034080
468.0000	0.00033943
468.2500	0.00033930
468.5000	0.00033943
468.7500	0.00033913
469.0000	0.00033800
469.2500	0.00034001
469.5000	0.00033835
469.7500	0.00033698
470.0000	0.00034009
470.2500	0.00033792
470.5000	0.00033728
470.7500	0.00033860
471.0000	0.00034074
471.2500	0.00033819
471.5000	0.00033953
471.7500	0.00033904
472.0000	0.00033828
472.2500	0.00033898
472.5000	0.00033868
472.7500	0.00033784
473.0000	0.00033922
473.2500	0.00033802
473.5000	0.00033775
473.7500	0.00033769
474.0000	0.00033633
474.2500	0.00033981
474.5000	0.00033735
474.7500	0.00033899
475.0000	0.00033733
475.2500	0.00033833
475.5000	0.00033834
475.7500	0.00033809
476.0000	0.00033842
476.2500	0.00033863
476.5000	0.00033904
476.7500	0.00033780
477.0000	0.00033691
477.2500	0.00033803
477.5000	0.00033815
477.7500	0.00033790
478.0000	0.00033743
478.2500	0.00033819
478.5000	0.00033749
478.7500	0.00033824
479.0000	0.00033813
479.2500	0.00033743
479.5000	0.00033804
479.7500	0.00033785
480.0000	0.00033745
480.2500	0.00033752
480.5000	0.00033690
480.7500	0.00033780
481.0000	0.00033674
481.2500	0.00033689
481.5000	0.00033724
481.7500	0.00033754
482.0000	0.00033527
482.2500	0.00033698
482.5000	0.00033751
482.7500	0.00033716
483.0000	0.00033639
483.2500	0.00033862
483.5000	0.00033830
483.7500	0.00033761
484.0000	0.00033706
484.2500	0.00033676
484.5000	0.00033842
484.7500	0.00033616
485.0000	0.00033713
485.2500	0.00033755
485.5000	0.00033676
485.7500	0.00033776
486.0000	0.00033691
486.2500	0.00033803
486.5000	0.00033776
486.7500	0.00033676
487.0000	0.00033696
487.2500	0.00033642
487.5000	0.00033783
487.7500	0.00033714
488.0000	0.00033736
488.2500	0.00033790
488.5000	0.00033843
488.7500	0.00033631
489.0000	0.00033796
489.2500	0.00033728
489.5000	0.00033633
489.7500	0.00033625
490.0000	0.00033634
490.2500	0.00033737
490.5000	0.00033716
490.7500	0.00033591
491.0000	0.00033712
491.2500	0.00033541
491.5000	0.00033654
491.7500	0.00033639
492.0000	0.00033601
492.2500	0.00033632
492.5000	0.00033812
492.7500	0.00033595
493.0000	0.00033690
493.2500	0.00033719
493.5000	0.00033620
493.7500	0.00033456
494.0000	0.00033648
494.2500	0.00033891
494.5000	0.00034604
494.7500	0.00033405
495.0000	0.00033648
495.2500	0.00033556
495.5000	0.00033577
495.7500	0.00033586
496.0000	0.00033575
496.2500	0.00033550
496.5000	0.00033555
496.7500	0.00033554
497.0000	0.00033577
497.2500	0.00033557
497.5000	0.00033556
497.7500	0.00033564
498.0000	0.00033564
498.2500	0.00033564
498.5000	0.00033557
498.7500	0.00033562
499.0000	0.00033557
499.2500	0.00033562
499.5000	0.00033548
499.7500	0.00033548
500.0000	0.00033551
500.2500	0.00033556
500.5000	0.00033560
500.7500	0.00033557
501.0000	0.00033537
501.2500	0.00033550
501.5000	0.00033550
501.7500	0.00033548
502.0000	0.00033556
502.2500	0.00033563
502.5000	0.00033547
502.7500	0.00033558
503.0000	0.00033546
503.2500	0.00033543
503.5000	0.00033543
503.7500	0.00033544
504.0000	0.00033543
504.2500	0.00033576
504.5000	0.00033530
504.7500	0.00033559
505.0000	0.00033503
505.2500	0.00033602
505.5000	0.00033463
505.7500	0.00033565
506.0000	0.00033537
506.2500	0.00033560
506.5000	0.00033540
506.7500	0.00033544
507.0000	0.00033533
507.2500	0.00033538
507.5000	0.00033537
507.7500	0.00033535
508.0000	0.00033537
508.2500	0.00033562
508.5000	0.00033562
508.7500	0.00033582
509.0000	0.00033550
509.2500	0.00033534
509.5000	0.00033539
509.7500	0.00033540
510.0000	0.00033528
510.2500	0.00033523
510.5000	0.00033528
510.7500	0.00033527
511.0000	0.00033529
511.2500	0.00033536
511.5000	0.00033528
511.7500	0.00033533
512.0000	0.00033524
512.2500	0.00033520
512.5000	0.00033533
512.7500	0.00033521
513.0000	0.00033526
513.2500	0.00033532
513.5000	0.00033534
513.7500	0.00033538
514.0000	0.00033526
514.2500	0.00033537
514.5000	0.00033529
514.7500	0.00033519
515.0000	0.00033526
515.2500	0.00033524
515.5000	0.00033528
515.7500	0.00033522
516.0000	0.00033527
516.2500	0.00033528
516.5000	0.00033508
516.7500	0.00033525
517.0000	0.00033522
517.2500	0.00033519
517.5000	0.00033520
517.7500	0.00033518
518.0000	0.00033551
518.2500	0.00033496
518.5000	0.00033519
518.7500	0.00033515
519.0000	0.00033520
519.2500	0.00033520
519.5000	0.00033514
519.7500	0.00033515
520.0000	0.00033483
520.2500	0.00033557
520.5000	0.00033522
520.7500	0.00033539
521.0000	0.00033513
521.2500	0.00033506
521.5000	0.00033518
521.7500	0.00033509
522.0000	0.00033522
522.2500	0.00033517
522.5000	0.00033513
522.7500	0.00033501
523.0000	0.00033505
523.2500	0.00033499
523.5000	0.00033507
523.7500	0.00033502
524.0000	0.00033513
524.2500	0.00033513
524.5000	0.00033490
524.7500	0.00033510
525.0000	0.00033512
525.2500	0.00033497
525.5000	0.00033505
525.7500	0.00033503
526.0000	0.00033497
526.2500	0.00033506
526.5000	0.00033492
526.7500	0.00033504
527.0000	0.00033493
527.2500	0.00033503
527.5000	0.00033495
527.7500	0.00033498
528.0000	0.00033496
528.2500	0.00033503
528.5000	0.00033496
528.7500	0.00033497
529.0000	0.00033500
529.2500	0.00033502
529.5000	0.00033502
529.7500	0.00033495
530.0000	0.00033500
530.2500	0.00033496
530.5000	0.00033499
530.7500	0.00033492
531.0000	0.00033488
531.2500	0.00033491
531.5000	0.00033488
531.7500	0.00033487
532.0000	0.00033497
532.2500	0.00033487
532.5000	0.00033496
532.7500	0.00033502
533.0000	0.00033489
533.2500	0.00033488
533.5000	0.00033496
533.7500	0.00033490
534.0000	0.00033486
534.2500	0.00033493
534.5000	0.00033481
534.7500	0.00033477
535.0000	0.00033484
535.2500	0.00033477
535.5000	0.00033487
535.7500	0.00033487
536.0000	0.00033482
536.2500	0.00033480
536.5000	0.00033484
536.7500	0.00033487
537.0000	0.00033475
537.2500	0.00033477
537.5000	0.00033478
537.7500	0.00033476
538.0000	0.00033470
538.2500	0.00033471
538.5000	0.00033488
538.7500	0.00033479
539.0000	0.00033475
539.2500	0.00033478
539.5000	0.00033478
539.7500	0.00033475
540.0000	0.00033474
540.2500	0.00033475
540.5000	0.00033486
540.7500	0.00033476
541.0000	0.00033476
541.2500	0.00033468
541.5000	0.00033479
541.7500	0.00033475
542.0000	0.00033475
542.2500	0.00033478
542.5000	0.00033471
542.7500	0.00033467
543.0000	0.00033472
543.2500	0.00033459
543.5000	0.00033467
543.7500	0.00033472
544.0000	0.00033458
544.2500	0.00033465
544.5000	0.00033468
544.7500	0.00033467
545.0000	0.00033469
545.2500	0.00033461
545.5000	0.00033473
545.7500	0.00033468
546.0000	0.00033467
546.2500	0.00033463
546.5000	0.00033468
546.7500	0.00033468
547.0000	0.00033465
547.2500	0.00033470
547.5000	0.00033475
547.7500	0.00033464
548.0000	0.00033458
548.2500	0.00033455
548.5000	0.00033473
548.7500	0.00033469
549.0000	0.00033451
549.2500	0.00033451
549.5000	0.00033455
549.7500	0.00033458
550.0000	0.00033455
550.2500	0.00033458
550.5000	0.00033461
550.7500	0.00033459
551.0000	0.00033454
551.2500	0.00033446
551.5000	0.00033452
551.7500	0.00033451
552.0000	0.00033450
552.2500	0.00033459
552.5000	0.00033454
552.7500	0.00033450
553.0000	0.00033454
553.2500	0.00033461
553.5000	0.00033447
553.7500	0.00033443
554.0000	0.00033443
554.2500	0.00033446
554.5000	0.00033455
554.7500	0.00033442
555.0000	0.00033451
555.2500	0.00033443
555.5000	0.00033458
555.7500	0.00033453
556.0000	0.00033452
556.2500	0.00033442
556.5000	0.00033450
556.7500	0.00033456
557.0000	0.00033440
557.2500	0.00033446
557.5000	0.00033452
557.7500	0.00033448
558.0000	0.00033442
558.2500	0.00033437
558.5000	0.00033445
558.7500	0.00033437
559.0000	0.00033436
559.2500	0.00033445
559.5000	0.00033441
559.7500	0.00033443
560.0000	0.00033434
560.2500	0.00033439
560.5000	0.00033435
560.7500	0.00033441
561.0000	0.00033436
561.2500	0.00033429
561.5000	0.00033458
561.7500	0.00033440
562.0000	0.00033430
562.2500	0.00033430
562.5000	0.00033427
562.7500	0.00033428
563.0000	0.00033431
563.2500	0.00033443
563.5000	0.00033437
563.7500	0.00033436
564.0000	0.00033434
564.2500	0.00033437
564.5000	0.00033430
564.7500	0.00033440
565.0000	0.00033431
565.2500	0.00033425
565.5000	0.00033439
565.7500	0.00033420
566.0000	0.00033428
566.2500	0.00033418
566.5000	0.00033463
566.7500	0.00033446
567.0000	0.00033442
567.2500	0.00033399
567.5000	0.00033437
567.7500	0.00033414
568.0000	0.00033434
568.2500	0.00033426
568.5000	0.00033433
568.7500	0.00033429
569.0000	0.00033420
569.2500	0.00033423
569.5000	0.00033415
569.7500	0.00033425
570.0000	0.00033414
570.2500	0.00033418
570.5000	0.00033407
570.7500	0.00032190
571.0000	0.00031722
571.2500	0.00031715
571.5000	0.00031611
571.7500	0.00031597
572.0000	0.00031601
572.2500	0.00031589
572.5000	0.00031592
572.7500	0.00031593
573.0000	0.00031594
573.2500	0.00031592
573.5000	0.00031589
573.7500	0.00031581
574.0000	0.00031586
574.2500	0.00031591
574.5000	0.00031578
574.7500	0.00031593
575.0000	0.00031588
575.2500	0.00031591
575.5000	0.00031579
575.7500	0.00031588
576.0000	0.00031587
576.2500	0.00031587
576.5000	0.00031589
576.7500	0.00031585
577.0000	0.00031586
577.2500	0.00031582
577.5000	0.00031585
577.7500	0.00031587
578.0000	0.00031573
578.2500	0.00031587
578.5000	0.00031582
578.7500	0.00031584
579.0000	0.00031575
579.2500	0.00031582
579.5000	0.00031599
579.7500	0.00031576
580.0000	0.00031579
580.2500	0.00031569
580.5000	0.00031585
580.7500	0.00031576
581.0000	0.00031571
581.2500	0.00031583
581.5000	0.00031585
581.7500	0.00031576
582.0000	0.00031598
582.2500	0.00031586
582.5000	0.00031585
582.7500	0.00031573
583.0000	0.00031578
583.2500	0.00031569
583.5000	0.00031567
583.7500	0.00031581
584.0000	0.00031570
584.2500	0.00031574
584.5000	0.00031573
584.7500	0.00031579
585.0000	0.00031578
585.2500	0.00031584
585.5000	0.00031578
585.7500	0.00031574
586.0000	0.00031570
586.2500	0.00031563
586.5000	0.00031573
586.7500	0.00031570
587.0000	0.00031563
587.2500	0.00031582
587.5000	0.00031570
587.7500	0.00031563
588.0000	0.00031554
588.2500	0.00031559
588.5000	0.00031557
588.7500	0.00031551
589.0000	0.00031574
589.2500	0.00031568
589.5000	0.00031568
589.7500	0.00031566
590.0000	0.00031570
590.2500	0.00031567
590.5000	0.00031572
590.7500	0.00031569
591.0000	0.00031561
591.2500	0.00031560
591.5000	0.00031568
591.7500	0.00031552
592.0000	0.00031564
592.2500	0.00031570
592.5000	0.00031555
592.7500	0.00031561
593.0000	0.00031563
593.2500	0.00031554
593.5000	0.00031557
593.7500	0.00031556
594.0000	0.00031556
594.2500	0.00031561
594.5000	0.00031548
594.7500	0.00031548
595.0000	0.00031561
595.2500	0.00031556
595.5000	0.00031554
595.7500	0.00031544
596.0000	0.00031553
596.2500	0.00031554
596.5000	0.00031548
596.7500	0.00031557
597.0000	0.00031557
597.2500	0.00031554
597.5000	0.00031552
597.7500	0.00031545
598.0000	0.00031558
598.2500	0.00031551
598.5000	0.00031548
598.7500	0.00031554
599.0000	0.00031545
599.2500	0.00031552
599.5000	0.00031548
599.7500	0.00031555
600.0000	0.00031552
600.2500	0.00031542
600.5000	0.00031536
600.7500	0.00031548
601.0000	0.00031547
601.2500	0.00031539
601.5000	0.00031540
601.7500	0.00031538
602.0000	0.00031539
602.2500	0.00031535
602.5000	0.00031552
602.7500	0.00031528
603.0000	0.00031555
603.2500	0.00031546
603.5000	0.00031537
603.7500	0.00031546
604.0000	0.00031535
604.2500	0.00031532
604.5000	0.00031545
604.7500	0.00031536
605.0000	0.00031535
605.2500	0.00031541
605.5000	0.00031526
605.7500	0.00031535
606.0000	0.00031542
606.2500	0.00031532
606.5000	0.00031543
606.7500	0.00031536
607.0000	0.00031543
607.2500	0.00031528
607.5000	0.00031529
607.7500	0.00031525
608.0000	0.00031532
608.2500	0.00031521
608.5000	0.00031536
608.7500	0.00031527
609.0000	0.00031529
609.2500	0.00031532
609.5000	0.00031523
609.7500	0.00031527
610.0000	0.00031529
610.2500	0.00031531
610.5000	0.00031524
610.7500	0.00031524
611.0000	0.00031532
611.2500	0.00031532
611.5000	0.00031536
611.7500	0.00031530
612.0000	0.00031530
612.2500	0.00031526
612.5000	0.00031521
612.7500	0.00031522
613.0000	0.00031524
613.2500	0.00031522
613.5000	0.00031526
613.7500	0.00031518
614.0000	0.00031523
614.2500	0.00031532
614.5000	0.00031522
614.7500	0.00031521
615.0000	0.00031520
615.2500	0.00031519
615.5000	0.00031521
615.7500	0.00031517
616.0000	0.00031516
616.2500	0.00031514
616.5000	0.00031510
616.7500	0.00031511
617.0000	0.00031508
617.2500	0.00031510
617.5000	0.00031511
617.7500	0.00031516
618.0000	0.00031517
618.2500	0.00031511
618.5000	0.00031519
618.7500	0.00031504
619.0000	0.00031510
619.2500	0.00031512
619.5000	0.00031510
619.7500	0.00031514
620.0000	0.00031512
620.2500	0.00031512
620.5000	0.00031505
620.7500	0.00031514
621.0000	0.00031503
621.2500	0.00031513
621.5000	0.00031509
621.7500	0.00031507
622.0000	0.00031506
622.2500	0.00031523
622.5000	0.00031533
622.7500	0.00031528
623.0000	0.00031506
623.2500	0.00031499
623.5000	0.00031508
623.7500	0.00031498
624.0000	0.00031500
624.2500	0.00031504
624.5000	0.00031505
624.7500	0.00031500
625.0000	0.00031499
625.2500	0.00031502
625.5000	0.00031497
625.7500	0.00031504
626.0000	0.00031498
626.2500	0.00031500
626.5000	0.00031505
626.7500	0.00031492
627.0000	0.00031510
627.2500	0.00031501
627.5000	0.00031488
627.7500	0.00031498
628.0000	0.00031493
628.2500	0.00031503
628.5000	0.00031502
628.7500	0.00031498
629.0000	0.00031487
629.2500	0.00031495
629.5000	0.00031492
629.7500	0.00031487
630.0000	0.00031483
630.2500	0.00031495
630.5000	0.00031496
630.7500	0.00031490
631.0000	0.00031487
631.2500	0.00031508
631.5000	0.00031496
631.7500	0.00031494
632.0000	0.00031486
632.2500	0.00031491
632.5000	0.00031497
632.7500	0.00031477
633.0000	0.00031491
633.2500	0.00031487
633.5000	0.00031473
633.7500	0.00031496
634.0000	0.00031494
634.2500	0.00031473
634.5000	0.00031482
634.7500	0.00031484
635.0000	0.00031484
